Date,U.K. pound (GBP),U.S. dollar (USD)
12-Jul-2011,1.00258,0.634342
13-Jul-2011,1.00617,0.631024
14-Jul-2011,1.01251,0.628069
15-Jul-2011,1.01307,0.628805
18-Jul-2011,1.01421,0.630961
19-Jul-2011,1.0125,0.628219
20-Jul-2011,1.01231,0.627246
21-Jul-2011,1.01549,0.62797
22-Jul-2011,1.01636,0.623229
25-Jul-2011,1.01532,0.623735
26-Jul-2011,1.01908,0.621315
27-Jul-2011,1.01829,0.621401
28-Jul-2011,1.01918,0.624422
29-Jul-2011,1.0177,0.625391
01-Aug-2011,1.02026,0.621238
02-Aug-2011,1.01913,0.626038
03-Aug-2011,1.0218,0.623123
04-Aug-2011,1.02353,0.626628
05-Aug-2011,1.02211,0.627292
08-Aug-2011,1.02529,0.624375
09-Aug-2011,1.02139,0.624168
10-Aug-2011,1.01152,0.622322
11-Aug-2011,1.01142,0.625566
12-Aug-2011,1.01709,0.624712
15-Aug-2011,1.01735,0.62372
16-Aug-2011,1.01916,0.622313
17-Aug-2011,1.02033,0.620302
18-Aug-2011,1.02528,0.621497
19-Aug-2011,1.02727,0.622213
22-Aug-2011,1.02398,0.620821
23-Aug-2011,1.02416,0.619803
24-Aug-2011,1.02389,0.62009
25-Aug-2011,1.01694,0.621373
26-Aug-2011,1.01413,0.621481
29-Aug-2011,,0.619977
30-Aug-2011,1.0149,0.621758
31-Aug-2011,1.01196,0.621365
01-Sep-2011,1.01207,0.624582
02-Sep-2011,1.01309,0.624787
06-Sep-2011,1.00906,0.626824
07-Sep-2011,1.0061,0.62952
08-Sep-2011,1.0053,0.629608
09-Sep-2011,1.01143,0.634246
12-Sep-2011,1.01106,0.637488
13-Sep-2011,1.00808,0.637056
14-Sep-2011,1.00378,0.635746
15-Sep-2011,1.00344,0.633688
16-Sep-2011,1.00263,0.633932
19-Sep-2011,1.00192,0.63683
20-Sep-2011,0.999212,0.636319
21-Sep-2011,0.997366,0.636806
22-Sep-2011,0.989479,0.641935
23-Sep-2011,0.989615,0.641358
26-Sep-2011,0.993985,0.640537
27-Sep-2011,0.995957,0.639541
28-Sep-2011,0.997857,0.636632
29-Sep-2011,0.997994,0.638063
30-Sep-2011,0.99864,0.640359
03-Oct-2011,0.998156,0.6431
04-Oct-2011,0.994564,0.646787
05-Oct-2011,0.995233,0.643331
06-Oct-2011,0.995503,0.643339
07-Oct-2011,0.995888,0.641639
11-Oct-2011,0.998687,0.638261
12-Oct-2011,1.00079,0.634815
13-Oct-2011,0.999219,0.635797
14-Oct-2011,1.00079,0.634699
17-Oct-2011,0.999867,0.634917
18-Oct-2011,1.00133,0.636127
19-Oct-2011,1.00094,0.633469
20-Oct-2011,1.00129,0.634168
21-Oct-2011,1.0045,0.634913
24-Oct-2011,1.0075,0.632613
25-Oct-2011,1.00965,0.6304
26-Oct-2011,1.00847,0.630685
27-Oct-2011,1.00684,0.628567
28-Oct-2011,1.00866,0.626184
31-Oct-2011,1.0104,0.630556
01-Nov-2011,1.01289,0.636916
02-Nov-2011,1.01507,0.634776
03-Nov-2011,1.0158,0.634201
04-Nov-2011,1.01532,0.633626
07-Nov-2011,1.01944,0.635005
08-Nov-2011,1.01917,0.634758
09-Nov-2011,1.0172,0.637027
10-Nov-2011,1.01501,0.637929
11-Nov-2011,1.01431,0.637047
14-Nov-2011,1.01412,0.636094
15-Nov-2011,1.01317,0.638581
16-Nov-2011,1.00965,0.640195
17-Nov-2011,1.00832,0.640323
18-Nov-2011,1.0121,0.63726
21-Nov-2011,1.00369,0.641009
22-Nov-2011,1.00071,0.639228
23-Nov-2011,1.00134,0.642587
28-Nov-2011,1.00217,0.643492
29-Nov-2011,1.00488,0.643288
30-Nov-2011,1.00596,0.644514
01-Dec-2011,1.0068,0.640863
02-Dec-2011,1.00568,0.640887
05-Dec-2011,1.0042,0.642239
06-Dec-2011,1.00441,0.642698
07-Dec-2011,1.00371,0.643277
08-Dec-2011,1.00879,0.642256
09-Dec-2011,1.00901,0.642147
12-Dec-2011,1.00728,0.645445
13-Dec-2011,1.0089,0.646152
14-Dec-2011,1.00841,0.650795
15-Dec-2011,1.00866,0.650751
16-Dec-2011,1.00907,0.649842
19-Dec-2011,1.00804,0.650178
20-Dec-2011,1.01414,0.648633
21-Dec-2011,1.01598,0.64803
22-Dec-2011,1.01789,0.648914
23-Dec-2011,1.0169,0.648615
27-Dec-2011,,0.648334
28-Dec-2011,1.0159,0.648267
29-Dec-2011,1.00438,0.653425
30-Dec-2011,1.00706,0.651353
03-Jan-2012,1.01178,0.648119
04-Jan-2012,1.01294,0.649487
05-Jan-2012,1.01253,0.652406
06-Jan-2012,1.01285,0.653538
09-Jan-2012,1.00994,0.654021
10-Jan-2012,1.01121,0.653997
11-Jan-2012,1.00886,0.655656
12-Jan-2012,1.00502,0.654696
13-Jan-2012,1.00282,0.654238
17-Jan-2012,1.00577,0.65429
18-Jan-2012,1.00409,0.653278
19-Jan-2012,1.00608,0.651605
20-Jan-2012,1.00797,0.651732
23-Jan-2012,1.01085,0.64931
24-Jan-2012,1.01114,0.649705
25-Jan-2012,1.01391,0.651067
26-Jan-2012,1.01414,0.646772
27-Jan-2012,1.0151,0.646353
30-Jan-2012,1.01472,0.646235
31-Jan-2012,1.01793,0.64471
01-Feb-2012,1.01853,0.645372
02-Feb-2012,1.0211,0.645043
03-Feb-2012,1.02027,0.644762
06-Feb-2012,1.0203,0.64715
07-Feb-2012,1.02161,0.645973
08-Feb-2012,1.02086,0.642938
09-Feb-2012,1.01928,0.643848
10-Feb-2012,1.0201,0.644575
13-Feb-2012,1.01801,0.64443
14-Feb-2012,1.01717,0.646026
15-Feb-2012,1.01697,0.647543
16-Feb-2012,1.01986,0.650379
17-Feb-2012,1.02491,0.647486
21-Feb-2012,1.02215,0.646851
22-Feb-2012,1.0167,0.647579
23-Feb-2012,1.01541,0.646138
24-Feb-2012,1.01744,0.643908
27-Feb-2012,1.02174,0.643981
28-Feb-2012,1.01944,0.643179
29-Feb-2012,1.0246,0.642664
01-Mar-2012,1.02875,0.645104
02-Mar-2012,1.0294,0.647343
05-Mar-2012,1.02549,0.648386
06-Mar-2012,1.02415,0.649388
07-Mar-2012,1.02149,0.649308
08-Mar-2012,1.02372,0.647759
09-Mar-2012,1.02419,0.648429
12-Mar-2012,1.01838,0.651179
13-Mar-2012,1.01987,0.651676
14-Mar-2012,1.0253,0.652805
15-Mar-2012,1.024,0.653022
16-Mar-2012,1.02709,0.652744
19-Mar-2012,1.03172,0.65011
20-Mar-2012,1.02998,0.650278
21-Mar-2012,1.02912,0.649451
22-Mar-2012,1.02669,0.650091
23-Mar-2012,1.02612,0.648578
26-Mar-2012,1.02937,0.648465
27-Mar-2012,1.03059,0.645976
28-Mar-2012,1.02875,0.646405
29-Mar-2012,1.02752,0.647219
30-Mar-2012,1.03345,0.645542
02-Apr-2012,1.03582,0.645774
03-Apr-2012,1.03361,0.645322
04-Apr-2012,1.03067,0.64932
05-Apr-2012,1.03002,0.650964
06-Apr-2012,,0.650117
09-Apr-2012,1.03205,0.649989
10-Apr-2012,1.029,0.650401
11-Apr-2012,1.03263,0.648354
12-Apr-2012,1.03467,0.64833
13-Apr-2012,1.03221,0.648089
16-Apr-2012,1.0306,0.650797
17-Apr-2012,1.03427,0.648281
18-Apr-2012,1.03835,0.649658
19-Apr-2012,1.04038,0.648978
20-Apr-2012,1.04272,0.64733
23-Apr-2012,1.04228,0.647983
24-Apr-2012,1.04531,0.647249
25-Apr-2012,1.04086,0.646577
26-Apr-2012,1.04546,0.645983
27-Apr-2012,1.04685,0.645407
30-Apr-2012,1.04873,0.644934
01-May-2012,1.04437,0.644313
02-May-2012,1.04646,0.646881
03-May-2012,1.04686,0.646931
04-May-2012,1.04681,0.646859
07-May-2012,,0.647971
08-May-2012,1.04699,0.648575
09-May-2012,1.04735,0.64944
10-May-2012,1.04792,0.650116
11-May-2012,1.04715,0.650606
14-May-2012,1.04697,0.65183
15-May-2012,1.04669,0.652265
16-May-2012,1.04365,0.655847
17-May-2012,1.04057,0.656302
18-May-2012,1.03568,0.655953
21-May-2012,1.03472,0.654348
22-May-2012,1.03313,0.655164
23-May-2012,1.03283,0.656766
24-May-2012,1.03232,0.658575
25-May-2012,1.03289,0.65873
29-May-2012,1.03416,0.659414
30-May-2012,1.03065,0.661561
31-May-2012,1.02658,0.662139
01-Jun-2012,1.01719,0.663921
04-Jun-2012,,0.660616
05-Jun-2012,,0.662034
06-Jun-2012,1.02331,0.660794
07-Jun-2012,1.02145,0.65913
08-Jun-2012,1.02089,0.661883
11-Jun-2012,1.02504,0.659485
12-Jun-2012,1.02601,0.660751
13-Jun-2012,1.02744,0.660182
14-Jun-2012,1.02373,0.659323
15-Jun-2012,1.02234,0.658005
18-Jun-2012,1.02883,0.657524
19-Jun-2012,1.02998,0.657591
20-Jun-2012,1.0318,0.655941
21-Jun-2012,1.03203,0.657137
22-Jun-2012,1.02963,0.660231
25-Jun-2012,1.02785,0.661292
26-Jun-2012,1.03266,0.660352
27-Jun-2012,1.03187,0.660563
28-Jun-2012,1.02893,0.661988
29-Jun-2012,1.02817,0.658958
02-Jul-2012,1.03107,0.657989
03-Jul-2012,1.03286,0.658879
05-Jul-2012,1.02953,0.660379
06-Jul-2012,1.03094,0.663324
09-Jul-2012,1.02953,0.664643
10-Jul-2012,1.03157,0.664326
11-Jul-2012,1.03388,0.664363
12-Jul-2012,1.03037,0.666818
13-Jul-2012,1.02962,0.666551
16-Jul-2012,1.03469,0.666211
17-Jul-2012,1.03799,0.664016
18-Jul-2012,1.03754,0.664918
19-Jul-2012,1.03984,0.662953
20-Jul-2012,1.04268,0.66413
23-Jul-2012,1.03581,0.666415
24-Jul-2012,1.03494,0.667318
25-Jul-2012,1.03314,0.666453
26-Jul-2012,1.0354,0.664614
27-Jul-2012,1.04217,0.662072
30-Jul-2012,1.04179,0.66322
31-Jul-2012,1.03996,0.662984
01-Aug-2012,1.03576,0.662717
02-Aug-2012,1.03229,0.663852
03-Aug-2012,1.03439,0.663409
06-Aug-2012,1.03004,0.662364
07-Aug-2012,1.03442,0.660761
08-Aug-2012,1.03593,0.661893
09-Aug-2012,1.03654,0.66271
10-Aug-2012,1.03601,0.663727
13-Aug-2012,1.0395,0.661894
14-Aug-2012,1.03888,0.661832
15-Aug-2012,1.04059,0.663557
16-Aug-2012,1.04192,0.663896
17-Aug-2012,1.03987,0.662463
20-Aug-2012,1.04101,0.663362
21-Aug-2012,1.04172,0.661116
22-Aug-2012,1.04234,0.660209
23-Aug-2012,1.04376,0.657405
24-Aug-2012,1.04251,0.658023
27-Aug-2012,1.04049,0.658541
28-Aug-2012,1.03883,0.658069
29-Aug-2012,1.04039,0.657562
30-Aug-2012,1.04215,0.657757
31-Aug-2012,1.04066,0.657024
04-Sep-2012,1.04238,0.656657
05-Sep-2012,1.04496,0.65721
06-Sep-2012,1.04359,0.655977
07-Sep-2012,1.0431,0.655009
10-Sep-2012,1.04349,0.652383
11-Sep-2012,1.0452,0.651741
12-Sep-2012,1.04576,0.648977
13-Sep-2012,1.04551,0.649224
14-Sep-2012,1.04792,0.645432
17-Sep-2012,1.04777,0.645378
18-Sep-2012,1.05085,0.64644
19-Sep-2012,1.05013,0.64795
20-Sep-2012,1.04981,0.64839
21-Sep-2012,1.05299,0.647038
24-Sep-2012,1.05151,0.649038
25-Sep-2012,1.05201,0.64871
26-Sep-2012,1.05177,0.649602
27-Sep-2012,1.05196,0.649437
28-Sep-2012,1.04987,0.648429
01-Oct-2012,1.04837,0.649349
02-Oct-2012,1.04819,0.649152
03-Oct-2012,1.04661,0.649587
04-Oct-2012,1.04563,0.649099
05-Oct-2012,1.04828,0.647565
09-Oct-2012,1.0405,0.649701
10-Oct-2012,1.04163,0.65094
11-Oct-2012,1.04192,0.649901
12-Oct-2012,1.04235,0.648872
15-Oct-2012,1.04239,0.649261
16-Oct-2012,1.04306,0.648267
17-Oct-2012,1.0441,0.646022
18-Oct-2012,1.04425,0.646636
19-Oct-2012,1.0407,0.648087
22-Oct-2012,1.04004,0.648284
23-Oct-2012,1.03857,0.649758
24-Oct-2012,1.04169,0.65081
25-Oct-2012,1.048,0.649399
26-Oct-2012,1.04843,0.65112
29-Oct-2012,1.04544,0.651205
30-Oct-2012,1.04418,0.650095
31-Oct-2012,1.04611,0.64911
01-Nov-2012,1.0503,0.649817
02-Nov-2012,1.0485,0.651726
05-Nov-2012,1.04478,0.653967
06-Nov-2012,1.04459,0.653642
07-Nov-2012,1.04504,0.653316
08-Nov-2012,1.04412,0.654618
09-Nov-2012,1.04383,0.654641
12-Nov-2012,1.04022,0.655216
13-Nov-2012,1.04197,0.655082
14-Nov-2012,1.03975,0.655211
15-Nov-2012,1.03933,0.655768
16-Nov-2012,1.04075,0.656252
19-Nov-2012,1.04224,0.655334
20-Nov-2012,1.04274,0.654741
21-Nov-2012,1.04445,0.655527
26-Nov-2012,1.04437,0.652039
27-Nov-2012,1.04543,0.652211
28-Nov-2012,1.0443,0.65338
29-Nov-2012,1.04392,0.651678
30-Nov-2012,1.04619,0.651546
03-Dec-2012,1.04456,0.650814
04-Dec-2012,1.04695,0.649392
05-Dec-2012,1.04677,0.6496
06-Dec-2012,1.0471,0.650089
07-Dec-2012,1.04615,0.652863
10-Dec-2012,1.04827,0.652965
11-Dec-2012,1.04826,0.651498
12-Dec-2012,1.05074,0.650937
13-Dec-2012,1.04962,0.650768
14-Dec-2012,1.04876,0.650635
17-Dec-2012,1.05174,0.64906
18-Dec-2012,1.05103,0.648664
19-Dec-2012,1.05458,0.647024
20-Dec-2012,1.05265,0.647148
21-Dec-2012,1.05268,0.648323
26-Dec-2012,,0.649452
27-Dec-2012,1.04931,0.648726
28-Dec-2012,1.04859,0.650652
02-Jan-2013,1.05804,0.649263
03-Jan-2013,1.05505,0.652068
04-Jan-2013,1.05037,0.655783
07-Jan-2013,1.05142,0.654763
08-Jan-2013,1.05086,0.652706
09-Jan-2013,1.0488,0.654314
10-Jan-2013,1.04977,0.653654
11-Jan-2013,1.04908,0.651158
14-Jan-2013,1.04473,0.649709
15-Jan-2013,1.04253,0.64951
16-Jan-2013,1.04264,0.650107
17-Jan-2013,1.04178,0.649937
18-Jan-2013,1.03747,0.650816
22-Jan-2013,1.03231,0.650601
23-Jan-2013,1.0316,0.650603
24-Jan-2013,1.03127,0.651755
25-Jan-2013,1.0262,0.650978
28-Jan-2013,1.02241,0.65101
29-Jan-2013,1.02433,0.65082
30-Jan-2013,1.02386,0.649078
31-Jan-2013,1.02398,0.648788
01-Feb-2013,1.02533,0.647632
04-Feb-2013,1.02212,0.650038
05-Feb-2013,1.02385,0.650144
06-Feb-2013,1.01999,0.651335
07-Feb-2013,1.0224,0.65059
08-Feb-2013,1.02712,0.652308
11-Feb-2013,1.02542,0.653672
12-Feb-2013,1.02008,0.653395
13-Feb-2013,1.01597,0.652474
14-Feb-2013,1.01664,0.655476
15-Feb-2013,1.0149,0.65511
19-Feb-2013,1.01409,0.655648
20-Feb-2013,1.00327,0.655735
21-Feb-2013,1.00537,0.659129
22-Feb-2013,1.00625,0.659578
25-Feb-2013,0.996319,0.65868
26-Feb-2013,1.00094,0.661033
27-Feb-2013,0.998882,0.660374
28-Feb-2013,1.00288,0.66014
01-Mar-2013,0.996212,0.663345
04-Mar-2013,0.99902,0.663889
05-Mar-2013,1.00407,0.662449
06-Mar-2013,1.00023,0.662799
07-Mar-2013,0.995391,0.664214
08-Mar-2013,0.997356,0.66318
11-Mar-2013,0.990911,0.666248
12-Mar-2013,0.990985,0.66594
13-Mar-2013,0.996197,0.665462
14-Mar-2013,0.997676,0.66761
15-Mar-2013,1.00595,0.663685
18-Mar-2013,1.00541,0.665523
19-Mar-2013,1.0062,0.665741
20-Mar-2013,1.00715,0.666323
21-Mar-2013,1.01113,0.665786
22-Mar-2013,1.01087,0.66483
25-Mar-2013,1.01036,0.663969
26-Mar-2013,1.00951,0.666607
27-Mar-2013,1.00904,0.668373
28-Mar-2013,1.00947,0.667549
29-Mar-2013,,0.667024
01-Apr-2013,,0.665506
02-Apr-2013,1.01209,0.666112
03-Apr-2013,1.00769,0.666949
04-Apr-2013,1.00662,0.668675
05-Apr-2013,1.01392,0.666089
08-Apr-2013,1.01794,0.665145
09-Apr-2013,1.01722,0.665109
10-Apr-2013,1.01671,0.664255
11-Apr-2013,1.02094,0.663338
12-Apr-2013,1.02133,0.66432
15-Apr-2013,1.0177,0.663474
16-Apr-2013,1.01507,0.663183
17-Apr-2013,1.01118,0.662892
18-Apr-2013,1.01389,0.664584
19-Apr-2013,1.01926,0.664013
22-Apr-2013,1.01453,0.665789
23-Apr-2013,1.0152,0.666183
24-Apr-2013,1.01726,0.665878
25-Apr-2013,1.02496,0.663833
26-Apr-2013,1.02755,0.664781
29-Apr-2013,1.02846,0.662585
30-Apr-2013,1.02618,0.662691
01-May-2013,1.02765,0.660059
02-May-2013,1.02859,0.660451
03-May-2013,1.02949,0.66184
06-May-2013,1.03106,0.663571
07-May-2013,1.02922,0.662557
08-May-2013,1.02696,0.662426
09-May-2013,1.02991,0.661472
10-May-2013,1.02676,0.666725
13-May-2013,1.02554,0.667146
14-May-2013,1.02058,0.668049
15-May-2013,1.02017,0.670985
16-May-2013,1.02027,0.670743
17-May-2013,1.02246,0.670511
20-May-2013,1.01948,0.670802
21-May-2013,1.01677,0.67105
22-May-2013,1.01149,0.670215
23-May-2013,1.01148,0.670432
24-May-2013,1.01112,0.668821
28-May-2013,1.01174,0.669674
29-May-2013,1.00866,0.669405
30-May-2013,1.01244,0.668104
31-May-2013,1.0151,0.667215
03-Jun-2013,1.01663,0.666509
04-Jun-2013,1.01663,0.664768
05-Jun-2013,1.02091,0.664652
06-Jun-2013,1.02429,0.663011
07-Jun-2013,1.02478,0.657921
10-Jun-2013,1.02633,0.660402
11-Jun-2013,1.0234,0.65856
12-Jun-2013,1.0298,0.657558
13-Jun-2013,1.02695,0.655321
14-Jun-2013,1.02629,0.655986
17-Jun-2013,1.02921,0.655217
18-Jun-2013,1.02334,0.65519
19-Jun-2013,1.02402,0.654785
20-Jun-2013,1.02111,0.660783
21-Jun-2013,1.02203,0.660229
24-Jun-2013,1.01793,0.662971
25-Jun-2013,1.02243,0.661851
26-Jun-2013,1.02038,0.664395
27-Jun-2013,1.01638,0.664998
28-Jun-2013,1.01273,0.664912
01-Jul-2013,1.01338,0.665691
02-Jul-2013,1.0122,0.666186
03-Jul-2013,1.01769,0.667165
08-Jul-2013,1.00127,0.671723
09-Jul-2013,0.998023,0.671798
10-Jul-2013,1.00096,0.67183
11-Jul-2013,1.00623,0.665849
12-Jul-2013,1.00645,0.666125
15-Jul-2013,1.00437,0.667178
16-Jul-2013,1.00419,0.664851
17-Jul-2013,1.01045,0.663811
18-Jul-2013,1.01196,0.664933
19-Jul-2013,1.01382,0.66467
22-Jul-2013,1.01616,0.662725
23-Jul-2013,1.01743,0.662904
24-Jul-2013,1.0158,0.661717
25-Jul-2013,1.01264,0.662633
26-Jul-2013,1.01673,0.66
29-Jul-2013,1.01476,0.659361
30-Jul-2013,1.01094,0.660181
31-Jul-2013,1.00419,0.660826
01-Aug-2013,1.00397,0.662029
02-Aug-2013,1.00455,0.663244
05-Aug-2013,1.0134,0.660283
06-Aug-2013,1.01363,0.660002
07-Aug-2013,1.01753,0.658678
08-Aug-2013,1.01858,0.65668
09-Aug-2013,1.0195,0.656384
12-Aug-2013,1.01882,0.658152
13-Aug-2013,1.01844,0.659058
14-Aug-2013,1.02171,0.659891
15-Aug-2013,1.02612,0.658695
16-Aug-2013,1.02772,0.657029
19-Aug-2013,1.02806,0.656908
20-Aug-2013,1.02738,0.656012
21-Aug-2013,1.02768,0.656035
22-Aug-2013,1.02553,0.658488
23-Aug-2013,1.02623,0.657711
26-Aug-2013,,0.657494
27-Aug-2013,1.02052,0.657719
28-Aug-2013,1.0169,0.657636
29-Aug-2013,1.02276,0.659547
30-Aug-2013,1.02298,0.659946
03-Sep-2013,1.03025,0.661476
04-Sep-2013,1.03219,0.661149
05-Sep-2013,1.03192,0.660851
06-Sep-2013,1.03183,0.662917
09-Sep-2013,1.03546,0.660663
10-Sep-2013,1.0362,0.659918
11-Sep-2013,1.03995,0.659404
12-Sep-2013,1.04039,0.658016
13-Sep-2013,1.04095,0.65833
16-Sep-2013,1.04518,0.656355
17-Sep-2013,1.0437,0.656294
18-Sep-2013,1.04743,0.656035
19-Sep-2013,1.04831,0.651892
20-Sep-2013,1.04578,0.652631
23-Sep-2013,1.04769,0.652687
24-Sep-2013,1.04449,0.653541
25-Sep-2013,1.04678,0.652606
26-Sep-2013,1.04802,0.65269
27-Sep-2013,1.0497,0.652472
30-Sep-2013,1.05294,0.651855
01-Oct-2013,1.05604,0.650669
02-Oct-2013,1.05484,0.651057
03-Oct-2013,1.05355,0.649736
04-Oct-2013,1.04364,0.650322
07-Oct-2013,1.04522,0.650418
08-Oct-2013,1.04617,0.650525
09-Oct-2013,1.04152,0.65209
10-Oct-2013,1.03982,0.652417
11-Oct-2013,1.04125,0.65172
15-Oct-2013,1.0407,0.653585
16-Oct-2013,1.04514,0.651906
17-Oct-2013,1.04423,0.650204
18-Oct-2013,1.05049,0.647973
21-Oct-2013,1.0489,0.648788
22-Oct-2013,1.04731,0.649172
23-Oct-2013,1.04419,0.647356
24-Oct-2013,1.04548,0.646074
25-Oct-2013,1.04644,0.645989
28-Oct-2013,1.04625,0.646312
29-Oct-2013,1.04074,0.64767
30-Oct-2013,1.04073,0.647862
31-Oct-2013,1.04269,0.650178
01-Nov-2013,1.04162,0.652849
04-Nov-2013,1.04305,0.653049
05-Nov-2013,1.04752,0.652743
06-Nov-2013,1.0496,0.65245
07-Nov-2013,1.04939,0.652567
08-Nov-2013,1.05111,0.653876
11-Nov-2013,1.04786,0.6552
12-Nov-2013,1.04195,0.656266
13-Nov-2013,1.04595,0.655149
14-Nov-2013,1.049,0.654847
15-Nov-2013,1.05224,0.654503
18-Nov-2013,1.05155,0.653179
19-Nov-2013,1.0504,0.653437
20-Nov-2013,1.05326,0.65254
21-Nov-2013,1.05508,0.654152
22-Nov-2013,1.0579,0.653187
25-Nov-2013,1.05848,0.653183
26-Nov-2013,1.05632,0.652737
27-Nov-2013,1.06298,0.651378
02-Dec-2013,1.06923,0.652724
03-Dec-2013,1.07072,0.651726
04-Dec-2013,1.06634,0.651676
05-Dec-2013,1.06503,0.651596
06-Dec-2013,1.06339,0.650072
09-Dec-2013,1.06401,0.649581
10-Dec-2013,1.06663,0.648843
11-Dec-2013,1.062,0.648429
12-Dec-2013,1.06292,0.648041
13-Dec-2013,1.05815,0.650248
16-Dec-2013,1.05871,0.648603
17-Dec-2013,1.05596,0.649421
18-Dec-2013,1.06152,0.649088
19-Dec-2013,1.06522,0.650636
20-Dec-2013,1.06457,0.651594
23-Dec-2013,1.06438,0.650719
24-Dec-2013,1.06491,0.650922
26-Dec-2013,,0.650639
27-Dec-2013,1.07034,0.647162
30-Dec-2013,1.06935,0.649351
02-Jan-2014,1.07504,0.650475
03-Jan-2014,1.0721,0.651216
06-Jan-2014,1.06839,0.652334
07-Jan-2014,1.06909,0.651529
08-Jan-2014,1.07178,0.652612
09-Jan-2014,1.07309,0.652217
10-Jan-2014,1.07157,0.652481
13-Jan-2014,1.06965,0.650322
14-Jan-2014,1.06823,0.650329
15-Jan-2014,1.07028,0.651737
16-Jan-2014,1.0658,0.652463
17-Jan-2014,1.07224,0.652096
21-Jan-2014,1.07324,0.653738
22-Jan-2014,1.07959,0.652358
23-Jan-2014,1.07993,0.650716
24-Jan-2014,1.07657,0.648066
27-Jan-2014,1.0755,0.649377
28-Jan-2014,1.07683,0.650101
29-Jan-2014,1.07556,0.649573
30-Jan-2014,1.07326,0.650936
31-Jan-2014,1.07287,0.651805
03-Feb-2014,1.06653,0.652988
04-Feb-2014,1.06514,0.652662
05-Feb-2014,1.06222,0.652711
06-Feb-2014,1.06457,0.652709
07-Feb-2014,1.06504,0.652001
10-Feb-2014,1.06646,0.650638
11-Feb-2014,1.06809,0.649926
12-Feb-2014,1.07587,0.651019
13-Feb-2014,1.07903,0.648848
14-Feb-2014,1.08205,0.647623
18-Feb-2014,1.08061,0.647731
19-Feb-2014,1.07846,0.647182
20-Feb-2014,1.07944,0.64812
21-Feb-2014,1.08017,0.648128
24-Feb-2014,1.07773,0.647715
25-Feb-2014,1.08015,0.647263
26-Feb-2014,1.0805,0.647355
27-Feb-2014,1.07963,0.648777
28-Feb-2014,1.07845,0.646244
03-Mar-2014,1.0804,0.646324
04-Mar-2014,1.0795,0.646754
05-Mar-2014,1.08161,0.647554
06-Mar-2014,1.08275,0.647268
07-Mar-2014,1.08038,0.644428
10-Mar-2014,1.07419,0.645778
11-Mar-2014,1.07346,0.646271
12-Mar-2014,1.07143,0.64575
13-Mar-2014,1.07572,0.643607
14-Mar-2014,1.06974,0.644808
17-Mar-2014,1.07111,0.64486
18-Mar-2014,1.07048,0.644014
19-Mar-2014,1.07225,0.643876
20-Mar-2014,1.06963,0.647631
21-Mar-2014,1.06827,0.647238
24-Mar-2014,1.06852,0.647941
25-Mar-2014,1.06776,0.64705
26-Mar-2014,1.07082,0.64718
27-Mar-2014,1.07673,0.64719
28-Mar-2014,1.07705,0.647773
31-Mar-2014,1.07678,0.646986
01-Apr-2014,1.07705,0.647147
02-Apr-2014,1.07735,0.647409
03-Apr-2014,1.07535,0.648153
04-Apr-2014,1.07688,0.649271
07-Apr-2014,1.07556,0.64863
08-Apr-2014,1.08132,0.646952
09-Apr-2014,1.08121,0.645845
10-Apr-2014,1.08165,0.644302
11-Apr-2014,1.0783,0.644067
14-Apr-2014,1.07891,0.645321
15-Apr-2014,1.08001,0.645979
16-Apr-2014,1.08314,0.645148
17-Apr-2014,1.08398,0.644687
18-Apr-2014,,0.645644
21-Apr-2014,,0.64617
22-Apr-2014,1.08592,0.645537
23-Apr-2014,1.08373,0.64496
24-Apr-2014,1.08391,0.64557
25-Apr-2014,1.08464,0.644967
28-Apr-2014,1.08517,0.6444
29-Apr-2014,1.08371,0.644909
30-Apr-2014,1.08544,0.64529
01-May-2014,1.0884,0.64395
02-May-2014,1.08675,0.644536
05-May-2014,1.08621,0.643907
06-May-2014,1.08992,0.642413
07-May-2014,1.0898,0.642383
08-May-2014,1.08982,0.642279
09-May-2014,1.0899,0.645061
12-May-2014,1.09094,0.645949
13-May-2014,1.08934,0.647181
14-May-2014,1.08577,0.647333
15-May-2014,1.08627,0.648363
16-May-2014,1.08719,0.647253
19-May-2014,1.08749,0.646625
20-May-2014,1.08868,0.646986
21-May-2014,1.09253,0.646848
22-May-2014,1.09175,0.647348
23-May-2014,1.0923,0.648673
27-May-2014,1.09046,0.648236
28-May-2014,1.08737,0.648984
29-May-2014,1.08549,0.649023
30-May-2014,1.08603,0.649152
02-Jun-2014,1.08774,0.649239
03-Jun-2014,1.08762,0.649557
04-Jun-2014,1.08727,0.649424
05-Jun-2014,1.08877,0.64943
06-Jun-2014,1.09075,0.648755
09-Jun-2014,1.09078,0.648924
10-Jun-2014,1.09136,0.650434
11-Jun-2014,1.09153,0.650497
12-Jun-2014,1.09447,0.650503
13-Jun-2014,1.10099,0.649552
16-Jun-2014,1.10183,0.649357
17-Jun-2014,1.10221,0.648931
18-Jun-2014,1.10008,0.649208
19-Jun-2014,1.10223,0.647647
20-Jun-2014,1.10474,0.648206
23-Jun-2014,1.10375,0.648312
24-Jun-2014,1.10085,0.647828
25-Jun-2014,1.1002,0.648283
26-Jun-2014,1.10297,0.647737
27-Jun-2014,1.10257,0.647616
30-Jun-2014,1.10195,0.646876
01-Jul-2014,1.10671,0.645839
02-Jul-2014,1.10878,0.646106
03-Jul-2014,1.10813,0.64663
